Rk,Player,Link,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year,Salary,Signed Using
294,Ray McCallum,mccalra01,PG,22,SAC,45,10,19.9,2.5,6.7,0.377,0.5,1.3,0.373,2,5.4,0.378,0.413,0.7,1,0.744,0.4,1.4,1.8,2.7,0.5,0.2,0.9,1.5,6.2,2014,524616,Cap Space
295,CJ McCollum,mccolcj01,SG,22,POR,38,0,12.5,1.9,4.7,0.416,0.8,2.1,0.375,1.2,2.6,0.449,0.5,0.6,0.9,0.676,0.2,1.1,1.3,0.7,0.4,0.1,0.9,1.4,5.3,2014,2316720,1st Round Pick
296,JaVale McGee,mcgeeja01,C,26,DEN,5,5,15.8,3.4,7.6,0.447,0,0,,3.4,7.6,0.447,0.447,0.2,0.2,1,2,1.4,3.4,0.4,0.2,1.4,1.6,3.2,7,2014,10750000,Bird Rights
297,Ben McLemore,mclembe01,SG,20,SAC,82,55,26.7,3.1,8.3,0.376,1.2,3.6,0.32,2,4.7,0.419,0.446,1.4,1.7,0.804,0.6,2.2,2.9,1,0.5,0.2,1.2,2.5,8.8,2014,2895960,1st Round Pick
298,Josh McRoberts,mcrobjo01,PF,26,CHA,78,78,30.3,3.2,7.3,0.436,1.3,3.7,0.361,1.8,3.5,0.516,0.529,0.8,1.1,0.729,1.1,3.7,4.8,4.3,0.7,0.6,1.1,2.4,8.5,2014,2652000,Room Exception
299,Jodie Meeks,meeksjo01,SG,26,LAL,77,70,33.2,5.4,11.6,0.463,2.1,5.2,0.401,3.3,6.3,0.514,0.554,2.9,3.4,0.857,0.4,2.1,2.5,1.8,1.4,0.1,1.4,1.5,15.7,2014,1550000,Mini MLE
300,Gal Mekel,mekelga01,PG,25,DAL,31,1,9.4,1,2.8,0.349,0.2,0.6,0.25,0.8,2.1,0.379,0.378,0.3,0.4,0.667,0.2,0.7,0.9,2,0.1,0,1,1,2.4,2014,490180,Cap Space
301,Khris Middleton,middlkh01,SF,22,MIL,82,64,30,4.6,10.4,0.44,1.5,3.5,0.414,3.1,6.9,0.454,0.511,1.4,1.7,0.861,0.7,3,3.8,2.1,1,0.2,1.5,3,12.1,2014,788872,MLE
302,C.J. Miles,milescj01,SG,26,CLE,51,34,19.3,3.5,8,0.435,1.6,4.1,0.393,1.9,3.9,0.48,0.537,1.3,1.5,0.853,0.4,1.7,2,1,0.9,0.3,0.9,2,9.9,2014,2225000,Cap Space
303,Andre Miller,millean02,SG,37,DEN,30,2,19,2.2,4.8,0.458,0.3,0.6,0.5,1.9,4.2,0.452,0.49,1.2,1.6,0.745,0.5,1.9,2.4,3.3,0.5,0.2,1.1,1.1,5.9,2014,5000000,Bird Rights
303,Andre Miller,millean02,SG,37,WAS,28,0,14.7,1.4,3.1,0.46,0.1,0.1,0.667,1.4,3,0.452,0.471,0.9,1.1,0.833,0.4,1.6,2,3.5,0.7,0.1,1,1.5,3.8,2014,5000000,Bird Rights
304,Darius Miller,milleda01,SF,23,NOP,45,7,16.1,1.6,3.7,0.44,0.6,1.7,0.325,1.1,2,0.539,0.515,0.6,0.8,0.806,0.2,1,1.2,1,0.5,0.2,0.5,2,4.4,2014,788872,Minimum Salary
305,Mike Miller,millemi01,SF,33,MEM,82,4,20.8,2.6,5.4,0.481,1.3,2.8,0.459,1.3,2.6,0.505,0.602,0.6,0.7,0.821,0.4,2.2,2.5,1.6,0.3,0.1,0.9,1.2,7.1,2014,884293,Minimum Salary
306,Quincy Miller,millequ01,PF,21,DEN,52,16,15.2,1.8,4.9,0.367,0.6,1.8,0.319,1.2,3.1,0.395,0.426,0.8,1.1,0.709,0.7,2.1,2.8,0.5,0.4,0.6,0.9,1.3,4.9,2014,788872,MLE
307,Patty Mills,millspa02,PG,25,SAS,81,2,18.9,3.8,8.2,0.464,1.7,3.9,0.425,2.1,4.3,0.5,0.565,0.9,1,0.89,0.4,1.7,2.1,1.8,0.8,0.1,0.8,1.4,10.2,2014,1133950,Non Bird Rights
308,Paul Millsap,millspa01,PF,28,ATL,74,73,33.5,6.5,14.1,0.461,1,2.9,0.358,5.5,11.3,0.487,0.498,3.9,5.3,0.731,2.1,6.4,8.5,3.1,1.7,1.1,2.5,2.8,17.9,2014,9500000,Cap Space
309,Tony Mitchell,mitchto02,PF,21,DET,21,0,3.8,0.2,0.6,0.417,0,0,1,0.2,0.5,0.364,0.458,0.5,0.9,0.579,0.7,0.5,1.2,0.1,0.3,0.1,0.2,0.4,1,2014,500000,Cap Space
310,Tony Mitchell,mitchto03,SF,24,MIL,3,0,3.3,1,1.7,0.6,0,0.3,0,1,1.3,0.75,0.6,0,0,,0.3,0,0.3,0.3,0.3,0,0,0,2,2014,500000,Cap Space
311,Nazr Mohammed,mohamna01,C,36,CHI,80,1,7,0.7,1.6,0.429,0,0,,0.7,1.6,0.429,0.429,0.2,0.4,0.533,0.8,1.4,2.2,0.3,0.2,0.4,0.5,1,1.6,2014,884293,Minimum Salary
312,Greg Monroe,monrogr01,PF,23,DET,82,82,32.8,6.1,12.4,0.497,0,0,0,6.1,12.4,0.497,0.497,2.9,4.5,0.657,3.1,6.1,9.3,2.1,1.1,0.6,2,2.5,15.2,2014,4086454,1st Round Pick
313,E'Twaun Moore,mooreet01,SG,24,ORL,79,3,19.1,2.5,5.8,0.428,0.7,2,0.354,1.7,3.7,0.468,0.49,0.7,0.9,0.765,0.4,1.4,1.7,1.4,0.8,0.2,0.7,1.3,6.3,2014,884293,Minimum Salary
314,Darius Morris,morrida01,PG,23,PHI,12,0,16.1,2.4,5.6,0.433,0.8,2,0.417,1.6,3.6,0.442,0.507,1.3,1.8,0.714,0.3,0.8,1.1,2.6,0.7,0,1.6,1.8,6.9,2014,200000,
314,Darius Morris,morrida01,PG,23,LAC,10,0,5.4,0.4,1.3,0.308,0,0.7,0,0.4,0.6,0.667,0.308,0.1,0.2,0.5,0,0.5,0.5,0.5,0.2,0,0.2,0.9,0.9,2014,104034,
314,Darius Morris,morrida01,PG,23,MEM,5,0,13.2,1.2,3.2,0.375,0.4,1.4,0.286,0.8,1.8,0.444,0.438,0.2,0.6,0.333,0.8,0.8,1.6,1.6,0.6,0,1.2,0.6,3,2014,200000,
314,Darius Morris,morrida01,PG,23,MEM,5,0,13.2,1.2,3.2,0.375,0.4,1.4,0.286,0.8,1.8,0.444,0.438,0.2,0.6,0.333,0.8,0.8,1.6,1.6,0.6,0,1.2,0.6,3,2014,104034,
315,Marcus Morris,morrima03,SF,24,PHO,82,1,22,3.5,7.9,0.442,1.2,3.2,0.381,2.3,4.8,0.483,0.518,1.5,1.9,0.761,1,2.9,3.9,1.1,0.9,0.2,1.2,1.9,9.7,2014,1987320,1st Round Pick
316,Markieff Morris,morrima02,PF,24,PHO,81,0,26.6,5.1,10.4,0.486,0.4,1.3,0.315,4.7,9.1,0.512,0.507,3.2,4,0.792,1.7,4.3,6,1.8,0.8,0.6,1.8,2.9,13.8,2014,2091840,1st Round Pick
317,Anthony Morrow,morroan01,SG,28,NOP,76,9,18.8,3.1,6.8,0.458,1.2,2.6,0.451,2,4.3,0.462,0.542,0.9,1.1,0.828,0.4,1.5,1.8,0.8,0.5,0.2,0.7,1.3,8.4,2014,1027424,Minimum Salary
318,Donatas Motiejunas,motiedo01,PF,23,HOU,62,3,15.4,2.1,4.8,0.443,0.3,1.4,0.25,1.8,3.4,0.519,0.478,0.9,1.5,0.604,1,2.7,3.6,0.5,0.3,0.3,0.8,2.1,5.5,2014,1422720,1st Round Pick
319,Arnett Moultrie,moultar01,PF,23,PHI,12,2,15.6,1.3,3.2,0.421,0,0,,1.3,3.2,0.421,0.421,0.3,0.4,0.8,0.9,2,2.9,0.2,0.7,0.3,0.6,1.8,3,2014,1089240,1st Round Pick
320,Timofey Mozgov,mozgoti01,C,27,DEN,82,30,21.6,3.5,6.6,0.523,0,0.3,0.167,3.4,6.4,0.539,0.527,2.4,3.2,0.754,2.1,4.4,6.4,0.8,0.3,1.2,1.5,2.6,9.4,2014,4400000,Bird Rights
321,Shabazz Muhammad,muhamsh01,SG,21,MIN,37,0,7.8,1.5,3.4,0.46,0.1,0.3,0.273,1.5,3.1,0.478,0.472,0.7,1.1,0.65,0.6,0.8,1.4,0.2,0.2,0,0.4,0.6,3.9,2014,1887120,1st Round Pick
322,Byron Mullens,mulleby01,C,24,LAC,27,0,6.2,1,2.4,0.406,0.5,1.4,0.333,0.5,0.9,0.52,0.508,0.1,0.2,0.333,0.3,0.9,1.2,0.2,0.2,0.1,0.5,1.2,2.5,2014,947907,Minimum Salary
322,Byron Mullens,mulleby01,C,24,PHI,18,0,13.7,2.6,5.6,0.465,1.1,2.8,0.4,1.5,2.8,0.529,0.564,0.4,0.8,0.571,0.9,2.4,3.3,0.4,0.5,0.4,0.8,1.7,6.8,2014,947907,Minimum Salary
323,Erik Murphy,murpher01,C,23,CHI,24,0,2.6,0.1,0.5,0.231,0,0.1,0,0.1,0.4,0.3,0.231,0,0,,0.1,0.3,0.3,0.1,0,0.2,0.1,0.3,0.3,2014,490180,Minimum Salary
324,Toure' Murry,murryto01,PG,24,NYK,51,0,7.3,1.1,2.5,0.434,0.1,0.2,0.417,1,2.3,0.436,0.453,0.5,0.8,0.59,0.3,0.6,0.9,1,0.4,0,0.7,0.9,2.7,2014,490180,Minimum Salary
326,Hamady N'Diaye,ndiayha01,C,27,SAC,14,0,5.3,0.2,0.6,0.333,0,0,,0.2,0.6,0.333,0.333,0,0.1,0,0.4,0.9,1.3,0.2,0,0.3,0.2,1.1,0.4,2014,374524,
327,Steve Nash,nashst01,PG,39,LAL,15,10,20.9,2.4,6.3,0.383,0.5,1.6,0.333,1.9,4.7,0.4,0.426,1.5,1.6,0.917,0.3,1.7,1.9,5.7,0.5,0.1,2.1,1.2,6.8,2014,9300500,Bird Rights
328,Gary Neal,nealga01,SG,29,MIL,30,2,20.2,3.6,9.2,0.39,1.3,3.7,0.36,2.3,5.5,0.41,0.462,1.5,1.8,0.833,0.3,1.4,1.7,1.5,0.2,0,1.3,0.9,10,2014,3250000,Cap Space
328,Gary Neal,nealga01,SG,29,CHA,22,1,23,3.9,8.8,0.438,1.3,3.1,0.406,2.6,5.7,0.456,0.51,2.2,2.3,0.961,0.1,1.7,1.8,1.7,0.5,0,1.1,1.8,11.2,2014,3250000,Cap Space
329,Nemanja Nedovic,nedovne01,SG,22,GSW,24,0,5.9,0.3,1.6,0.205,0.1,0.8,0.167,0.2,0.9,0.238,0.244,0.3,0.3,0.875,0.1,0.5,0.6,0.5,0,0,0.5,0.5,1.1,2014,1056720,1st Round Pick
330,Jameer Nelson,nelsoja01,PG,31,ORL,68,68,32,4.3,11,0.394,2,5.8,0.348,2.3,5.2,0.444,0.485,1.4,1.6,0.857,0.4,3,3.4,7,0.8,0.1,2.4,2.1,12.1,2014,8600000,Bird Rights
331,Andrew Nicholson,nichoan01,PF,24,ORL,76,5,15.4,2.4,5.5,0.429,0.4,1.2,0.315,2,4.4,0.459,0.462,0.6,0.8,0.825,0.7,2.7,3.4,0.3,0.2,0.3,0.7,2,5.7,2014,1482000,1st Round Pick
332,Joakim Noah,noahjo01,C,28,CHI,80,80,35.3,4.8,10,0.475,0,0,0,4.8,10,0.476,0.475,3.1,4.2,0.737,3.5,7.7,11.3,5.4,1.2,1.5,2.4,3.1,12.6,2014,11100000,Bird Rights
333,Steve Novak,novakst01,PF,30,TOR,54,1,10,1.1,2.7,0.411,1,2.3,0.426,0.1,0.4,0.333,0.589,0.1,0.1,1,0.1,0.9,1.1,0.2,0.2,0.1,0.1,0.8,3.3,2014,3750000,Early Bird
334,Dirk Nowitzki,nowitdi01,PF,35,DAL,80,80,32.9,7.9,15.9,0.497,1.6,4.1,0.398,6.3,11.8,0.532,0.549,4.2,4.7,0.899,0.5,5.7,6.2,2.7,0.9,0.6,1.5,2.1,21.7,2014,22721381,Bird Rights
335,James Nunnally,nunnaja01,SF,23,ATL,4,0,13.5,1.5,4.5,0.333,0.8,2.5,0.3,0.8,2,0.375,0.417,0.8,1,0.75,0.3,1.8,2,0.5,0.3,0.3,1,0.5,4.5,2014,28834,
335,James Nunnally,nunnaja01,SF,23,PHI,9,0,12.3,1,3.1,0.321,0.6,1.7,0.333,0.4,1.4,0.308,0.411,0.3,0.6,0.6,0,1.2,1.2,0.7,0.6,0.1,0.3,1,2.9,2014,28834,
336,Jermaine O'Neal,onealje01,PF,35,GSW,44,13,20.1,2.8,5.6,0.504,0,0,,2.8,5.6,0.504,0.504,2.3,3,0.75,1.9,3.6,5.5,0.6,0.3,0.9,1.2,2.3,7.9,2014,2000000,BAE
337,Kyle O'Quinn,oquinky01,C,23,ORL,69,19,17.2,2.7,5.4,0.501,0,0,0,2.7,5.3,0.505,0.501,0.8,1.2,0.687,1.4,3.8,5.3,1.1,0.6,1.3,1.1,2.4,6.2,2014,788872,MLE
338,Greg Oden,odengr01,C,26,MIA,23,6,9.2,1.2,2.1,0.551,0,0,,1.2,2.1,0.551,0.551,0.6,1,0.565,1,1.3,2.3,0,0.3,0.6,0.5,2.3,2.9,2014,884293,Minimum Salary
339,Victor Oladipo,oladivi01,PG,21,ORL,80,44,31.1,4.9,11.7,0.419,0.9,2.8,0.327,4,8.9,0.448,0.458,3.1,4,0.78,0.5,3.6,4.1,4.1,1.6,0.5,3.2,2.6,13.8,2014,4763760,1st Round Pick
340,Kelly Olynyk,olynyke01,C,22,BOS,70,9,20,3.3,7.2,0.466,0.6,1.6,0.351,2.8,5.5,0.5,0.506,1.4,1.7,0.811,2,3.2,5.2,1.6,0.5,0.4,1.5,3.2,8.7,2014,1986360,1st Round Pick
341,Arinze Onuaku,onuakar01,PF,26,NOP,3,0,8.3,0.3,1.3,0.25,0,0,,0.3,1.3,0.25,0.25,0.3,0.7,0.5,0.7,1.7,2.3,1,0,0,0.3,1,1,2014,46135,
341,Arinze Onuaku,onuakar01,PF,26,CLE,2,0,2.5,0,0.5,0,0,0,,0,0.5,0,0,0,0,,0,0.5,0.5,0,0,0,0,0,0,2014,46135,
342,Daniel Orton,ortonda01,C,23,PHI,22,4,11.4,1,2.1,0.447,0,0,,1,2.1,0.447,0.447,1,1.4,0.767,0.7,2,2.8,0.7,0.3,0.7,0.8,1.7,3,2014,393384,
343,Travis Outlaw,outlatr01,SF,29,SAC,63,4,16.9,2.1,5.2,0.399,0.7,1.9,0.35,1.4,3.3,0.426,0.462,0.7,0.8,0.808,0.6,2.1,2.7,0.8,0.3,0.3,0.4,1.5,5.4,2014,3000000,Cap Space
344,Zaza Pachulia,pachuza01,C,29,MIL,53,43,25,2.8,6.6,0.427,0,0,0,2.8,6.6,0.428,0.427,2.1,2.5,0.846,2.7,3.6,6.3,2.6,0.8,0.3,1.7,2.3,7.7,2014,5200000,Cap Space
345,Jannero Pargo,pargoja01,PG,34,CHA,29,0,8.3,1.8,4.1,0.441,0.8,2.1,0.4,1,2,0.483,0.542,0.3,0.4,0.727,0,0.7,0.7,1.8,0.5,0,0.9,0.6,4.7,2014,884293,Minimum Salary
346,Tony Parker,parketo01,PG,31,SAS,68,68,29.4,6.7,13.4,0.499,0.4,1,0.373,6.3,12.5,0.509,0.513,2.9,3.6,0.811,0.3,2,2.3,5.7,0.5,0.1,2.2,1.3,16.7,2014,12500000,Bird Rights
347,Chandler Parsons,parsoch01,SF,25,HOU,74,74,37.6,6.3,13.3,0.472,1.8,4.7,0.37,4.5,8.6,0.528,0.538,2.2,3,0.742,0.9,4.6,5.5,4,1.2,0.4,1.9,2.3,16.6,2014,926500,Cap Space
348,Patrick Patterson,pattepa01,PF,24,SAC,17,6,24.4,2.9,7.2,0.41,0.5,2.3,0.231,2.4,4.9,0.494,0.447,0.5,0.9,0.563,2,3.8,5.8,0.9,0.8,0.2,0.9,2.3,6.9,2014,3105302,1st Round Pick
348,Patrick Patterson,pattepa01,PF,24,TOR,48,7,23.3,3.6,7.6,0.477,1,2.3,0.411,2.7,5.3,0.506,0.54,0.9,1.1,0.745,1.7,3.3,5.1,1.3,0.9,0.7,1,2.5,9.1,2014,3105302,1st Round Pick
349,Chris Paul,paulch01,PG,28,LAC,62,62,35,6.5,14,0.467,1.3,3.4,0.368,5.3,10.6,0.498,0.511,4.8,5.6,0.855,0.6,3.7,4.3,10.7,2.5,0.1,2.3,2.5,19.1,2014,18668431,Bird Rights
350,Nikola Pekovic,pekovni01,C,28,MIN,54,54,30.8,7,13,0.541,0,0,,7,13,0.541,0.541,3.4,4.6,0.747,3.8,4.9,8.7,0.9,0.6,0.4,1.6,2.4,17.5,2014,12100000,Bird Rights
351,Kendrick Perkins,perkike01,C,29,OKC,62,62,19.5,1.4,3.1,0.451,0,0,0,1.4,3.1,0.453,0.451,0.6,1.1,0.552,1.3,3.6,4.9,1.1,0.4,0.5,1.5,2.9,3.4,2014,8977437,Bird Rights
352,Paul Pierce,piercpa01,SF,36,BRK,75,68,28,4.3,9.5,0.451,1.5,4,0.373,2.8,5.5,0.507,0.529,3.4,4.1,0.826,0.3,4.3,4.6,2.4,1.1,0.4,2,2.5,13.5,2014,15333334,Bird Rights
354,Mason Plumlee,plumlma01,C,23,BRK,70,22,18.2,2.8,4.3,0.659,0,0,0,2.8,4.3,0.666,0.659,1.7,2.8,0.626,1.4,3,4.4,0.9,0.7,0.8,1.1,2.4,7.4,2014,1298640,1st Round Picke
355,Miles Plumlee,plumlmi01,C,25,PHO,80,79,24.6,3.6,6.9,0.517,0,0,,3.6,6.9,0.517,0.517,0.9,1.7,0.561,2.5,5.4,7.8,0.5,0.6,1.1,1.4,2.3,8.1,2014,1121520,1st Round Pick
356,Quincy Pondexter,pondequ01,SG,25,MEM,15,2,18,2.1,5.3,0.392,0.7,2.3,0.324,1.3,3,0.444,0.462,1.4,1.7,0.808,0.7,1.1,1.7,1.3,0.3,0.1,1,1.2,6.3,2014,2225479,1st Round Pick
357,Otto Porter,porteot01,SF,20,WAS,37,0,8.6,0.9,2.5,0.363,0.1,0.6,0.19,0.8,1.9,0.414,0.385,0.2,0.3,0.667,0.6,1,1.5,0.3,0.2,0,0.4,0.7,2.1,2014,4278000,1st Round Pick
359,Phil Pressey,pressph01,PG,22,BOS,75,11,15.1,1,3.4,0.308,0.4,1.4,0.264,0.7,2,0.34,0.364,0.4,0.6,0.644,0.3,1.1,1.4,3.2,0.9,0.1,1.2,1.3,2.8,2014,490180,Mini MLE
360,A.J. Price,priceaj01,SG,27,MIN,28,0,3.5,0.7,1.6,0.413,0.2,0.8,0.273,0.5,0.9,0.542,0.478,0,0.1,0,0,0.3,0.4,0.5,0,0,0.3,0.2,1.6,2014,884293,Minimum Salary
361,Ronnie Price,pricero01,SG,30,ORL,31,2,12.2,0.9,3,0.304,0.3,1.4,0.209,0.6,1.6,0.388,0.353,0.3,0.4,0.692,0.3,1.1,1.4,2.1,0.8,0.1,0.8,1.6,2.4,2014,1265977,Minimum Salary
362,Pablo Prigioni,prigipa01,PG,36,NYK,66,27,19.4,1.3,2.9,0.461,1,2.1,0.464,0.3,0.8,0.451,0.631,0.2,0.2,0.917,0.5,1.4,2,3.5,1,0,0.9,2,3.8,2014,1591350,MLE
363,Tayshaun Prince,princta01,SF,33,MEM,76,76,25.6,2.6,6.5,0.407,0.3,0.9,0.29,2.4,5.6,0.426,0.427,0.4,0.8,0.567,0.4,2.7,3.1,1.6,0.5,0.3,0.5,0.8,6,2014,7235955,Bird Rights
364,Miroslav Raduljica,radulmi01,C,26,MIL,48,2,9.7,1.4,2.6,0.54,0,0,,1.4,2.6,0.54,0.54,0.9,1.1,0.818,1.1,1.1,2.3,0.5,0.1,0.3,0.6,1.8,3.8,2014,1500000,Cap Space
365,Anthony Randolph,randoan01,PF,24,DEN,43,5,12.3,1.6,4.1,0.386,0.4,1.4,0.295,1.2,2.7,0.435,0.438,1.2,1.6,0.754,0.5,2.4,2.8,0.7,0.6,0.4,0.9,1.5,4.8,2014,1750000,MLE
367,Zach Randolph,randoza01,PF,32,MEM,79,79,34.2,7.1,15.2,0.467,0,0.3,0.1,7.1,14.9,0.474,0.468,3.2,4.3,0.742,3.4,6.7,10.1,2.5,0.7,0.3,2.3,2.7,17.4,2014,17800000,Bird Rights
368,J.J. Redick,redicjj01,SG,29,LAC,35,34,28.2,5.2,11.4,0.455,2.1,5.3,0.395,3.1,6.1,0.507,0.546,2.8,3,0.915,0.3,1.9,2.1,2.2,0.8,0.1,1.2,1.9,15.2,2014,6300000,Bird Rights
369,Glen Rice Jr.,ricegl02,SG,23,WAS,11,1,9.9,1,3.4,0.297,0.5,1.5,0.294,0.5,1.8,0.3,0.365,0.5,0.6,0.714,0.4,1.5,1.8,0.6,0.5,0.1,0.8,0.6,2.9,2014,490180,Minimum Salary
370,Luke Ridnour,ridnolu01,PG,32,MIL,36,12,21.2,2.3,6.1,0.384,0.7,1.9,0.368,1.6,4.2,0.391,0.441,0.4,0.5,0.684,0.4,1.3,1.7,3.4,0.6,0.1,1.3,1.5,5.7,2014,4320000,Cap Space
370,Luke Ridnour,ridnolu01,PG,32,CHA,25,2,15.1,1.7,4.3,0.389,0.5,1.6,0.3,1.2,2.7,0.441,0.444,0.2,0.3,0.571,0.3,1.1,1.4,2.2,0.4,0.2,0.8,1.5,4,2014,4320000,Cap Space
371,Austin Rivers,riverau01,PG,21,NOP,69,4,19.4,2.8,6.9,0.405,0.5,1.4,0.364,2.3,5.4,0.416,0.443,1.6,2.5,0.636,0.4,1.5,1.9,2.3,0.7,0.1,1.1,1.9,7.7,2014,2339040,1st Round Pick
372,Andre Roberson,roberan03,SG,22,OKC,40,16,10,0.8,1.7,0.485,0.1,0.3,0.154,0.8,1.4,0.564,0.5,0.2,0.3,0.7,0.9,1.5,2.4,0.4,0.5,0.3,0.5,1.9,1.9,2014,1110840,1st Round Pick
373,Brian Roberts,roberbr01,PG,28,NOP,72,42,23.2,3.4,8.1,0.42,0.9,2.5,0.36,2.5,5.6,0.447,0.475,1.7,1.8,0.94,0.2,1.7,1.9,3.3,0.6,0.1,1.3,1.8,9.4,2014,788872,Minimum Salary
374,Nate Robinson,robinna01,PG,29,DEN,44,1,19.7,3.7,8.7,0.428,1.3,3.5,0.377,2.4,5.2,0.463,0.504,1.6,1.9,0.835,0.5,1.4,1.8,2.5,0.8,0.1,1.3,2.1,10.4,2014,2016000,BAE
375,Thomas Robinson,robinth01,PF,22,POR,70,0,12.5,2,4.2,0.481,0,0,0,2,4.2,0.483,0.481,0.8,1.4,0.564,1.5,2.9,4.4,0.5,0.3,0.3,0.8,1.9,4.8,2014,3526440,1st Round Pick
376,Rajon Rondo,rondora01,PG,27,BOS,30,30,33.3,4.7,11.7,0.403,0.9,3,0.289,3.8,8.7,0.442,0.44,1.4,2.2,0.627,0.7,4.7,5.5,9.8,1.3,0.1,3.3,2.2,11.7,2014,11954545,Bird Rights
377,Derrick Rose,rosede01,PG,25,CHI,10,10,31.1,5.8,16.4,0.354,1.6,4.7,0.34,4.2,11.7,0.359,0.402,2.7,3.2,0.844,0.9,2.3,3.2,4.3,0.5,0.1,3.4,1.5,15.9,2014,17632688,Bird Rights
378,Terrence Ross,rosste01,SG,22,TOR,81,62,26.7,3.9,9.3,0.423,2,5,0.395,1.9,4.2,0.458,0.531,1,1.2,0.837,0.5,2.6,3.1,1,0.8,0.3,1.1,2.3,10.9,2014,2678640,1st Round Pick
379,Ricky Rubio,rubiori01,PG,23,MIN,82,82,32.2,3.1,8.2,0.381,0.5,1.6,0.331,2.6,6.5,0.393,0.413,2.8,3.5,0.802,0.7,3.4,4.2,8.6,2.3,0.1,2.7,2.7,9.5,2014,4002120,1st Round Pick
380,Brandon Rush,rushbr01,SG,28,UTA,38,0,11,0.8,2.4,0.333,0.4,1.2,0.34,0.4,1.1,0.326,0.422,0.1,0.1,0.6,0.1,1,1.2,0.6,0.1,0.2,0.5,0.8,2.1,2014,4000000,Bird Rights
381,Robert Sacre,sacrero01,C,24,LAL,65,13,16.8,2.2,4.6,0.477,0,0,,2.2,4.6,0.477,0.477,1,1.4,0.681,1.3,2.6,3.9,0.8,0.4,0.7,0.7,2.1,5.4,2014,788872,Non Bird Rights
382,John Salmons,salmojo01,SF,34,SAC,18,8,24.7,2.3,6.5,0.35,0.9,2.3,0.381,1.4,4.2,0.333,0.419,0.4,0.4,1,0.4,2.1,2.6,2.4,0.7,0.4,0.8,1.8,5.8,2014,7583000,Bird Rights
382,John Salmons,salmojo01,SG,34,TOR,60,0,21.4,1.8,4.9,0.368,0.8,2,0.388,1,2.9,0.354,0.448,0.6,0.8,0.733,0.2,1.8,2,1.7,0.6,0.2,0.7,1.5,5,2014,7583000,Bird Rights
383,Larry Sanders,sandela01,C,25,MIL,23,20,25.4,3.3,7,0.469,0,0,0,3.3,7,0.472,0.469,1.1,2.4,0.473,2.6,4.6,7.2,0.8,0.8,1.7,1.1,3.2,7.7,2014,3053368,1st Round Pick
384,Dennis Schroder,schrode01,PG,20,ATL,49,0,13.1,1.5,3.8,0.383,0.2,0.9,0.238,1.3,3,0.425,0.41,0.6,0.9,0.674,0.1,1.1,1.2,1.9,0.3,0,1.2,1.1,3.7,2014,1348200,1st Round Pick
385,Luis Scola,scolalu01,PF,33,IND,82,2,17.1,3.2,6.8,0.47,0,0.1,0.143,3.2,6.7,0.474,0.471,1.2,1.7,0.728,1,3.7,4.8,1,0.3,0.2,1.3,2,7.6,2014,4508504,Cap Space
386,Mike Scott,scottmi01,PF,25,ATL,80,6,18.5,3.8,7.9,0.479,0.8,2.5,0.31,3,5.4,0.558,0.529,1.3,1.7,0.78,0.8,2.8,3.6,0.9,0.4,0.1,1,1.5,9.6,2014,788872,Minimum Salary
387,Thabo Sefolosha,sefolth01,SG,29,OKC,61,61,26,2.3,5.6,0.415,0.8,2.5,0.316,1.5,3.1,0.495,0.485,0.9,1.1,0.768,0.8,2.8,3.6,1.5,1.3,0.3,0.9,1.5,6.3,2014,3900000,Bird Rights
388,Kevin Seraphin,serapke01,C,24,WAS,53,1,10.9,2.1,4.2,0.505,0,0,,2.1,4.2,0.505,0.505,0.5,0.6,0.871,1,1.4,2.4,0.3,0.1,0.5,0.8,1.9,4.7,2014,2761114,1st Round Pick
389,Ramon Sessions,sessira01,PG,27,CHA,55,7,23.7,3.5,8.5,0.409,0.3,1.2,0.221,3.2,7.2,0.441,0.425,3.3,4.3,0.782,0.4,1.7,2.1,3.7,0.6,0.1,1.7,0.9,10.5,2014,5000000,Cap Space
389,Ramon Sessions,sessira01,PG,27,MIL,28,12,32.5,5,10.9,0.461,0.7,2,0.357,4.3,8.9,0.484,0.493,5.1,6.1,0.841,0.6,2.5,3.1,4.8,0.6,0.1,2,1.4,15.8,2014,5000000,Cap Space
391,Tornike Shengelia,shengto01,SF,22,BRK,17,0,8.1,0.6,1.4,0.458,0,0.4,0,0.6,1.1,0.611,0.458,0.2,0.5,0.375,0.2,0.6,0.8,0.7,0.1,0.1,0.6,0.9,1.5,2014,788872,Minimum Salary
391,Tornike Shengelia,shengto01,SF,22,CHI,9,0,1.9,0.2,0.4,0.5,0,0,,0.2,0.4,0.5,0.5,0,0,,0,0.2,0.2,0.2,0.1,0,0.1,0.2,0.4,2014,788872,Minimum Salary
392,Iman Shumpert,shumpim01,SG,23,NYK,74,58,26.5,2.5,6.5,0.378,1,3.1,0.333,1.4,3.5,0.418,0.457,0.7,1,0.746,1.1,3.1,4.2,1.7,1.2,0.2,1.1,2.8,6.7,2014,1703760,1st Round Pick
